threshold,precision,recall
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.026,1.000
0.027,0.026,1.000
0.028,0.027,1.000
0.029,0.028,0.999
0.030,0.030,0.998
0.031,0.032,0.995
0.032,0.035,0.992
0.033,0.039,0.992
0.034,0.043,0.992
0.035,0.048,0.990
0.036,0.054,0.990
0.037,0.061,0.990
0.038,0.068,0.990
0.039,0.075,0.987
0.040,0.082,0.984
0.041,0.090,0.984
0.042,0.098,0.984
0.043,0.106,0.982
0.044,0.114,0.982
0.045,0.122,0.980
0.046,0.130,0.979
0.047,0.138,0.979
0.048,0.146,0.977
0.049,0.153,0.975
0.050,0.161,0.975
0.051,0.168,0.974
0.052,0.176,0.972
0.053,0.182,0.971
0.054,0.189,0.971
0.055,0.196,0.971
0.056,0.203,0.971
0.057,0.210,0.971
0.058,0.217,0.970
0.059,0.224,0.969
0.060,0.229,0.969
0.061,0.236,0.969
0.062,0.242,0.969
0.063,0.247,0.969
0.064,0.254,0.968
0.065,0.260,0.967
0.066,0.265,0.967
0.067,0.270,0.967
0.068,0.276,0.966
0.069,0.282,0.966
0.070,0.287,0.966
0.071,0.294,0.964
0.072,0.299,0.964
0.073,0.304,0.964
0.074,0.310,0.963
0.075,0.315,0.963
0.076,0.318,0.963
0.077,0.322,0.963
0.078,0.325,0.963
0.079,0.329,0.962
0.080,0.334,0.961
0.081,0.338,0.961
0.082,0.341,0.961
0.083,0.345,0.961
0.084,0.349,0.961
0.085,0.353,0.961
0.086,0.357,0.960
0.087,0.361,0.960
0.088,0.366,0.958
0.089,0.371,0.958
0.090,0.373,0.958
0.091,0.378,0.958
0.092,0.382,0.958
0.093,0.386,0.956
0.094,0.389,0.954
0.095,0.392,0.954
0.096,0.396,0.954
0.097,0.399,0.954
0.098,0.402,0.954
0.099,0.407,0.953
0.100,0.410,0.953
0.101,0.414,0.953
0.102,0.416,0.951
0.103,0.419,0.951
0.104,0.422,0.951
0.105,0.425,0.951
0.106,0.429,0.951
0.107,0.432,0.951
0.108,0.435,0.949
0.109,0.437,0.948
0.110,0.441,0.948
0.111,0.444,0.948
0.112,0.446,0.948
0.113,0.448,0.948
0.114,0.451,0.948
0.115,0.453,0.946
0.116,0.455,0.946
0.117,0.457,0.945
0.118,0.459,0.945
0.119,0.461,0.944
0.120,0.462,0.944
0.121,0.465,0.943
0.122,0.467,0.943
0.123,0.470,0.943
0.124,0.471,0.943
0.125,0.473,0.941
0.126,0.475,0.940
0.127,0.478,0.940
0.128,0.481,0.939
0.129,0.483,0.938
0.130,0.487,0.938
0.131,0.490,0.938
0.132,0.491,0.938
0.133,0.492,0.937
0.134,0.492,0.935
0.135,0.494,0.935
0.136,0.496,0.935
0.137,0.497,0.935
0.138,0.498,0.932
0.139,0.500,0.932
0.140,0.502,0.931
0.141,0.505,0.931
0.142,0.507,0.931
0.143,0.510,0.931
0.144,0.512,0.931
0.145,0.514,0.931
0.146,0.516,0.930
0.147,0.518,0.930
0.148,0.519,0.929
0.149,0.520,0.928
0.150,0.524,0.928
0.151,0.526,0.927
0.152,0.529,0.927
0.153,0.531,0.925
0.154,0.533,0.925
0.155,0.536,0.925
0.156,0.538,0.924
0.157,0.538,0.924
0.158,0.538,0.924
0.159,0.539,0.924
0.160,0.540,0.924
0.161,0.541,0.923
0.162,0.543,0.923
0.163,0.545,0.923
0.164,0.548,0.923
0.165,0.551,0.923
0.166,0.551,0.923
0.167,0.553,0.923
0.168,0.555,0.923
0.169,0.557,0.922
0.170,0.558,0.921
0.171,0.559,0.921
0.172,0.562,0.921
0.173,0.565,0.921
0.174,0.567,0.921
0.175,0.569,0.921
0.176,0.570,0.921
0.177,0.571,0.921
0.178,0.573,0.921
0.179,0.575,0.921
0.180,0.575,0.920
0.181,0.576,0.918
0.182,0.577,0.918
0.183,0.579,0.918
0.184,0.581,0.917
0.185,0.583,0.917
0.186,0.585,0.916
0.187,0.587,0.916
0.188,0.589,0.916
0.189,0.590,0.915
0.190,0.592,0.915
0.191,0.595,0.915
0.192,0.596,0.915
